TABLE_NAME,COLUMN_NAME
IEI23,VisOrder
IEI23,LogInstanc
IEI23,ObjectType
AUGR,GroupId
AUGR,GroupName
AUGR,GroupDec
AUGR,Allowences
AUGR,TPLId
AUGR,StartDate
AUGR,DueDate
AUGR,GroupType
AUGR,CockpitId
AUGR,logInstanc
AUGR,userSign
AUGR,createDate
AUGR,userSign2
AUGR,updateDate
AUGR,VersionNum
RIN24,DocEntry
RIN24,LineNum
RIN24,ChildNum
RIN24,TrackingNt
RIN24,TrackiNtLn
RIN24,Quantity
RIN24,ItemCCDNum
RIN24,CntrOrigin
RIN24,LogInstanc
RIN24,ObjType
RIN24,SubLineNum
XRDBV,DBObjVer
XRDBV,DBObjVerDe
XRDBV,DBObjVerUp
XRDBV,ParVer
XRDBV,ParVerDesc
XRDBV,ParVerUpd
XRDBV,Partner
XRDBV,PartnerDBV
AAC1,Code
AAC1,LineNum
AAC1,DprAreaID
AAC1,Active
AAC1,AcctDtn
AAC1,DprTypID
AAC1,UseLife
AAC1,LogInstanc
AAC1,SnapshotId
OMRL,DocEntry
OMRL,DocNum
OMRL,Series
OMRL,DocDate
OMRL,RevalType
OMRL,Handwrtten
OMRL,Printed
OMRL,Transfered
OMRL,DocCur
OMRL,DocRate
OMRL,Ref2
OMRL,Comments
OMRL,JrnlMemo
OMRL,TransId
OMRL,DocTime
OMRL,Confirmed
OMRL,Instance
OMRL,UpdateDate
OMRL,CreateDate
OMRL,TaxDate
OMRL,DataSource
OMRL,StampNum
OMRL,FinncPriod
OMRL,UserSign
OMRL,UserSign2
OMRL,LogInstanc
OMRL,StationID
OMRL,Rounding
OMRL,Segment
OMRL,ReqDate
OMRL,CancelDate
OMRL,Project
ATS1,AbsEntry
ATS1,LineNum
ATS1,TransMode
ATS1,VehicleTyp
ATS1,VehicleNo
ATS1,LogInstanc
CSI3,DocEntry
CSI3,ExpnsCode
CSI3,LineTotal
CSI3,TotalFrgn
CSI3,TotalSumSy
CSI3,PaidToDate
CSI3,PaidFC
CSI3,PaidSys
CSI3,Comments
CSI3,ObjType
CSI3,LogInstanc
CSI3,DistrbMthd
CSI3,TaxStatus
CSI3,VatGroup
CSI3,VatPrcnt
CSI3,VatSum
CSI3,VatSumFrgn
CSI3,VatSumSy
CSI3,DedVatSum
CSI3,DedVatSumF
CSI3,DedVatSumS
CSI3,IsAcquistn
CSI3,TaxCode
CSI3,TaxType
CSI3,WTLiable
CSI3,VatApplied
CSI3,VatAppldFC
CSI3,VatAppldSC
CSI3,EquVatPer
CSI3,EquVatSum
CSI3,EquVatSumF
CSI3,EquVatSumS
CSI3,LineVat
CSI3,LineVatF
CSI3,LineVatS
CSI3,BaseMethod
CSI3,Stock
CSI3,LstPchPrce
CSI3,AnalysRpt
CSI3,BaseAbsEnt
CSI3,BaseType
CSI3,BaseRef
CSI3,BaseLnNum
CSI3,LineNum
CSI3,Status
CSI3,TrgType
CSI3,TrgAbsEnt
CSI3,StDstr
CSI3,StDstrSC
CSI3,StDstrFC
CSI3,FixCurr
CSI3,VatDscntPr
CSI3,OcrCode
CSI3,TaxDistMtd
CSI3,OcrCode2
CSI3,OcrCode3
CSI3,OcrCode4
CSI3,OcrCode5
CSI3,Project
CSI3,VatGrpSrc
CSI3,DrawnTotal
CSI3,DrawnFC
CSI3,DrawnSC
CSI3,GrsAmount
CSI3,GrsFC
CSI3,GrsSC
CSI3,BaseTotal
CSI3,RetReqLC
CSI3,RetReqFC
CSI3,RetReqSC
CSI3,RRVatLC
CSI3,RRVatFC
CSI3,RRVatSC
CSI3,EncryptIV
CSI3,ExtTaxRate
CSI3,ExtTaxSum
CSI3,TaxAmtSrc
CSI3,ExtTaxSumF
CSI3,ExtTaxSumS
CSI3,CUSplit
AIT3,ItemCode
AIT3,IncNature
AIT3,LogInstanc
AIT3,ObjType
GBI2,HistoryId
GBI2,RowId
GBI2,AcctCode
GBI2,AcctName
GBI2,StrucLevel
GBI2,EvalSign
GBI2,AddField
GBI2,AcctType
GBI2,MesurUnit
GBI2,BlDirect
DPI25,DocEntry
DPI25,VatGroup
DPI25,VatPrcnt
DPI25,BaseAmnt
DPI25,BaseAmntFC
DPI25,BaseAmntSC
DPI25,VatSum
DPI25,VatSumFrgn
DPI25,VatSumSy
DPI25,Type
DPI25,Currency
DPI25,Rate
DPI25,LogInstanc
DPI25,ObjType
OSCS,statusID
OSCS,Name
OSCS,Descriptio
OSCS,Locked
OSCS,Active
UILM2,MessageID
UILM2,AccountId
UILM2,AcctCode
UILM2,DebitCredi
CIN20,DocEntry
CIN20,ExpnsCode
CIN20,TotalLC
CIN20,TotalFC
CIN20,TotalSC
CIN20,DistribM
CIN20,DrawnLC
CIN20,DrawnFC
CIN20,DrawnSC
CIN20,LineNum
CIN20,BaseAbsEnt
CIN20,BaseType
CIN20,BaseRef
CIN20,BaseLnNum
CIN20,LogInstanc
CIN20,ObjectType
CIN20,FixCurr
CIN20,AppliedLC
CIN20,AppliedFC
CIN20,AppliedSC
PDF3,DocNum
PDF3,LineID
PDF3,CreditCard
PDF3,CreditAcct
PDF3,CrCardNum
PDF3,CardValid
PDF3,VoucherNum
PDF3,OwnerIdNum
PDF3,OwnerPhone
PDF3,CrTypeCode
PDF3,NumOfPmnts
PDF3,FirstDue
PDF3,FirstSum
PDF3,AddPmntSum
PDF3,CreditSum
PDF3,CreditCur
PDF3,CreditRate
PDF3,ConfNum
PDF3,CreditType
PDF3,CredPmnts
PDF3,PlCrdStat
PDF3,MagnetStr
PDF3,SpiltCred
PDF3,ConsolNum
PDF3,ObjType
PDF3,LogInstanc
PDF3,EncryptIV
PDF3,EnOwnerId
OPR5,OpportId
OPR5,Line
OPR5,ReasondId
OPR5,EncryptIV
SCR2,RuleID
SCR2,GoalNum
SCR2,TransTpVal
SCR2,TransTpFld
SCR2,PrfCntVal
SCR2,PrfCntFld
SCR2,DebitAct
SCR2,CreditAct
SCR2,RevSides
SCR2,SrcTable
SCR2,SrcField
SCR2,SrcFieldFC
SCR2,SrcFieldSC
SCR2,Calc
SCR2,CalcFC
SCR2,CalcSC
SCR2,CalcCond
SCR2,CalcCondFC
SCR2,CalcCondSC
SCR2,CurrFld
SCR2,CallProc
SCR2,ExtCond
APM5,AbsEntry
APM5,LineID
APM5,StageID
APM5,LogInstanc
NNM3,ObjectCode
NNM3,Series
NNM3,DocSubType
NNM3,logInstanc
DRN1,DocEntry
DRN1,AcctDtn
DRN1,TransId
DRN1,OrdDprAct
DRN1,SpDprAct
DRN1,SpBalAct
DRN1,OrdBalAct
DRN1,OrdDprAmt
DRN1,SpDprAmt
DRN1,RevResAct
DRN1,RevResClr
DRN1,RevReserve
DRN1,AssetClass
DRN1,CancelId
CTG1,CTGCode
CTG1,IntsNo
CTG1,InstMonth
CTG1,InstDays
CTG1,InstPrcnt
CTG1,LogInstanc
MAP1,MapID
MAP1,Code
MAP1,Type
MAP1,RuleType
MAP1,RuleRef
MAP1,RefID
MAP1,RuleVer
MAP1,IsFinal
SFI4,DocEntry
SFI4,LineNum
SFI4,GroupNum
SFI4,ExpnsCode
SFI4,RelateType
SFI4,StcCode
SFI4,StaCode
SFI4,staType
SFI4,TaxRate
SFI4,TaxAcct
SFI4,TaxSum
SFI4,TaxSumFrgn
SFI4,TaxSumSys
SFI4,BaseSum
SFI4,BaseSumFrg
SFI4,BaseSumSys
SFI4,ObjectType
SFI4,LogInstanc
SFI4,TaxStatus
SFI4,VatApplied
SFI4,VatAppldFC
SFI4,VatAppldSC
SFI4,LineSeq
SFI4,DeferrAcct
SFI4,BaseType
SFI4,BaseAbs
SFI4,BaseSeq
SFI4,DeductTax
SFI4,DdctTaxFrg
SFI4,DdctTaxSys
SFI4,BaseAppld
SFI4,BaseApldFC
SFI4,BaseApldSC
SFI4,NonDdctPrc
SFI4,NonDdctAct
SFI4,TaxInPrice
SFI4,Exempt
SFI4,TaxExpAct
SFI4,OnHoldTax
SFI4,OnHoldTaxF
SFI4,OnHoldTaxS
SFI4,InGrossRev
SFI4,TaxSumOrg
SFI4,TaxSumOrgF
SFI4,TaxSumOrgS
SFI4,OpenTax
SFI4,OpenTaxFC
SFI4,OpenTaxSC
SFI4,Unencumbrd
SFI4,TaxOnRI
SFI4,RvsChrgPrc
SFI4,RvsChrgTax
SFI4,RvsChrgSC
SFI4,RvsChrgFC
SFI4,InFirstIns
SFI4,ExtTaxRate
SFI4,ExtTaxSum
SFI4,TaxAmtSrc
SFI4,ExtTaxSumF
SFI4,ExtTaxSumS
SFI4,CESTrel
AAD1,CurrPeriod
AAD1,Street
AAD1,StreetF
AAD1,Block
AAD1,BlockF
AAD1,City
AAD1,CityF
AAD1,ZipCode
AAD1,ZipCodeF
AAD1,County
AAD1,CountyF
AAD1,State
AAD1,Country
AAD1,IntrntAdrs
AAD1,Code
AAD1,AssType
AAD1,CompnyType
AAD1,NatureBiz
AAD1,TaxIdNum4
AAD1,TaxIdNum5
AAD1,TaxIdNum6
AAD1,LogInstanc
AAD1,AddrType
AAD1,AddrTypeF
AAD1,StreetNo
AAD1,StreetNoF
AAD1,Building
AAD1,BuildingF
AAD1,EccNo
AAD1,CERegNo
AAD1,CERange
AAD1,CEDivision
AAD1,CeComRate
AAD1,MenuCode
AAD1,Jurisd
AAD1,SnapShotId
AAD1,STDCode
AAD1,STDCodeF
AAD1,CompNature
AAD1,EconActT
AAD1,CredCOrig
AAD1,IPIPeriod
AAD1,CoopAssocT
AAD1,DspIBPDoc
AAD1,DspIITMDoc
AAD1,ProfTax
AAD1,CompQualif
AAD1,DeclType
AAD1,IPITaxCon
AAD1,ISVATRegNo
AAD1,ISVATRegEx
AAD1,ISObligLvl
AAD1,ISTaxState
AAD1,ISComDecID
AAD1,OKDPNum
AAD1,ISValidKey
AAD1,ISDnsce
AAD1,ISDfltPath
AAD1,ISSimpProc
AAD1,ISForceCmp
AAD1,ISCstRecSt
AAD1,ISDfltInct
AAD1,ISDfCPEx
AAD1,ISDfCPIm
AAD1,ISDfNTEx
AAD1,ISDfNTIm
AAD1,ISDfPortEx
AAD1,ISDfPortIm
AAD1,ISDfSPEx
AAD1,ISDfSPIm
AAD1,ISDfCSTEx
AAD1,ISDfCSTIm
AAD1,ISDfTMEx
AAD1,ISDfTMIm
AAD1,ISDeclDept
AAD1,ISExlDocQt
AAD1,ISDocQtLm
AAD1,ISExlDocAm
AAD1,ISDocAmLm
AAD1,ISDspNMass
AAD1,ImInfSup
AAD1,Free2
AAD1,CommerReg
AAD1,DateOfInc
AAD1,SPEDProf
AAD1,EnvTypeNFe
AAD1,Opt4ICMS
AAD1,ISInstIntr
AAD1,GlblLocNum
AAD1,PTLedgeGen
AAD1,BZStRegID
AAD1,BZStSendID
AAD1,PostInVat
AAD1,EnbEATrns
AAD1,EnbEAInv
AAD1,AuthUser
AAD1,AuthPwd
AAD1,UrlGoods
AAD1,UrlInvType
AAD1,ElGoodsFmt
AAD1,ElInvFmt
AAD1,ElDigiCert
AAD1,TaxRptFrm
AAD1,Suframa
AAD1,EnbInItIQI
AAD1,EnbInItINC
AAD1,ExtRevAct
AAD1,IsStartup
AAD1,IsCUITMndt
AAD1,LnMlBrnch
AAD1,DfBrnchPh
AAD1,AplShipPch
AAD1,AsnBrnchBP
AAD1,ApyPRinAT
AAD1,ApyDRinAT
AAD1,EnMlBrkInv
AAD1,PEFilePath
AAD1,EnableGDPR
AAD1,MTDLbltAct
AAD1,MTDClmAct
AAD1,RmrksIncld
AAD1,VerfVatNo
AAD1,VerfVatMxD
AAD1,VerfVatAct
AAD1,CNPJOfIT
AAD1,CnPerson
AAD1,Email
AAD1,Telephone
AAD1,ISUseDscSV
AAD1,UrlRegSrv
AAD1,ElSersReg
AAD1,ELSersCncl
AAD1,ELSersFin
AAD1,EnbEASer
AAD1,IntrFLines
VPM4,DocNum
VPM4,LineId
VPM4,AcctCode
VPM4,SumApplied
VPM4,AppliedFC
VPM4,AppliedSys
VPM4,Descrip
VPM4,VatGroup
VPM4,VatPrcnt
VPM4,AcctName
VPM4,ObjType
VPM4,LogInstanc
VPM4,OcrCode
VPM4,Project
VPM4,GrossAmnt
VPM4,GrssAmntFC
VPM4,GrssAmntSC
VPM4,AmntBase
VPM4,VatAmnt
VPM4,VatAmntFC
VPM4,VatAmntSC
VPM4,UserChaVat
VPM4,TaxTypeID
VPM4,OcrCode2
VPM4,OcrCode3
VPM4,OcrCode4
VPM4,OcrCode5
VPM4,Section
VPM4,AsseType
VPM4,LocCode
VPM4,MatType
VPM4,EquVatPer
VPM4,EquVatSum
VPM4,EquVatSumF
VPM4,EquVatSumS
VPM4,EncryptIV
ARC8,DocNum
ARC8,LineNum
ARC8,InvType
ARC8,DocEntry
ARC8,DocLine
ARC8,ObjectType
ARC8,LogInstanc
ARC8,PaidEntry
ARC8,PaidLine
CSI1,DocEntry
CSI1,LineNum
CSI1,TargetType
CSI1,TrgetEntry
CSI1,BaseRef
CSI1,BaseType
CSI1,BaseEntry
CSI1,BaseLine
CSI1,LineStatus
CSI1,ItemCode
CSI1,Dscription
CSI1,Quantity
CSI1,ShipDate
CSI1,OpenQty
CSI1,Price
CSI1,Currency
CSI1,Rate
CSI1,DiscPrcnt
CSI1,LineTotal
CSI1,TotalFrgn
CSI1,OpenSum
CSI1,OpenSumFC
CSI1,VendorNum
CSI1,SerialNum
CSI1,WhsCode
CSI1,SlpCode
CSI1,Commission
CSI1,TreeType
CSI1,AcctCode
CSI1,TaxStatus
CSI1,GrossBuyPr
CSI1,PriceBefDi
CSI1,DocDate
CSI1,Flags
CSI1,OpenCreQty
CSI1,UseBaseUn
CSI1,SubCatNum
CSI1,BaseCard
CSI1,TotalSumSy
CSI1,OpenSumSys
CSI1,InvntSttus
CSI1,OcrCode
CSI1,Project
CSI1,CodeBars
CSI1,VatPrcnt
CSI1,VatGroup
CSI1,PriceAfVAT
CSI1,Height1
CSI1,Hght1Unit
CSI1,Height2
CSI1,Hght2Unit
CSI1,Width1
CSI1,Wdth1Unit
CSI1,Width2
CSI1,Wdth2Unit
CSI1,Length1
CSI1,Len1Unit
CSI1,length2
CSI1,Len2Unit
CSI1,Volume
CSI1,VolUnit
CSI1,Weight1
CSI1,Wght1Unit
CSI1,Weight2
CSI1,Wght2Unit
CSI1,Factor1
CSI1,Factor2
CSI1,Factor3
CSI1,Factor4
CSI1,PackQty
CSI1,UpdInvntry
CSI1,BaseDocNum
CSI1,BaseAtCard
CSI1,SWW
CSI1,VatSum
CSI1,VatSumFrgn
CSI1,VatSumSy
CSI1,FinncPriod
CSI1,ObjType
CSI1,LogInstanc
CSI1,BlockNum
CSI1,ImportLog
CSI1,DedVatSum
CSI1,DedVatSumF
CSI1,DedVatSumS
CSI1,IsAqcuistn
CSI1,DistribSum
CSI1,DstrbSumFC
CSI1,DstrbSumSC
CSI1,GrssProfit
CSI1,GrssProfSC
CSI1,GrssProfFC
CSI1,VisOrder
CSI1,INMPrice
CSI1,PoTrgNum
CSI1,PoTrgEntry
CSI1,DropShip
CSI1,PoLineNum
CSI1,Address
CSI1,TaxCode
CSI1,TaxType
CSI1,OrigItem
CSI1,BackOrdr
CSI1,FreeTxt
CSI1,PickStatus
CSI1,PickOty
CSI1,PickIdNo
CSI1,TrnsCode
CSI1,VatAppld
CSI1,VatAppldFC
CSI1,VatAppldSC
CSI1,BaseQty
CSI1,BaseOpnQty
CSI1,VatDscntPr
CSI1,WtLiable
CSI1,DeferrTax
CSI1,EquVatPer
CSI1,EquVatSum
CSI1,EquVatSumF
CSI1,EquVatSumS
CSI1,LineVat
CSI1,LineVatlF
CSI1,LineVatS
CSI1,unitMsr
CSI1,NumPerMsr
CSI1,CEECFlag
CSI1,ToStock
CSI1,ToDiff
CSI1,ExciseAmt
CSI1,TaxPerUnit
CSI1,TotInclTax
CSI1,CountryOrg
CSI1,StckDstSum
CSI1,ReleasQtty
CSI1,LineType
CSI1,TranType
CSI1,Text
CSI1,OwnerCode
CSI1,StockPrice
CSI1,ConsumeFCT
CSI1,LstByDsSum
CSI1,StckINMPr
CSI1,LstBINMPr
CSI1,StckDstFc
CSI1,StckDstSc
CSI1,LstByDsFc
CSI1,LstByDsSc
CSI1,StockSum
CSI1,StockSumFc
CSI1,StockSumSc
CSI1,StckSumApp
CSI1,StckAppFc
CSI1,StckAppSc
CSI1,ShipToCode
CSI1,ShipToDesc
CSI1,StckAppD
CSI1,StckAppDFC
CSI1,StckAppDSC
CSI1,BasePrice
CSI1,GTotal
CSI1,GTotalFC
CSI1,GTotalSC
CSI1,DistribExp
CSI1,DescOW
CSI1,DetailsOW
CSI1,GrossBase
CSI1,VatWoDpm
CSI1,VatWoDpmFc
CSI1,VatWoDpmSc
CSI1,CFOPCode
CSI1,CSTCode
CSI1,Usage
CSI1,TaxOnly
CSI1,WtCalced
CSI1,QtyToShip
CSI1,DelivrdQty
CSI1,OrderedQty
CSI1,CogsOcrCod
CSI1,CiOppLineN
CSI1,CogsAcct
CSI1,ChgAsmBoMW
CSI1,ActDelDate
CSI1,OcrCode2
CSI1,OcrCode3
CSI1,OcrCode4
CSI1,OcrCode5
CSI1,TaxDistSum
CSI1,TaxDistSFC
CSI1,TaxDistSSC
CSI1,PostTax
CSI1,Excisable
CSI1,AssblValue
CSI1,RG23APart1
CSI1,RG23APart2
CSI1,RG23CPart1
CSI1,RG23CPart2
CSI1,CogsOcrCo2
CSI1,CogsOcrCo3
CSI1,CogsOcrCo4
CSI1,CogsOcrCo5
CSI1,LnExcised
CSI1,LocCode
CSI1,StockValue
CSI1,GPTtlBasPr
CSI1,unitMsr2
CSI1,NumPerMsr2
CSI1,SpecPrice
CSI1,CSTfIPI
CSI1,CSTfPIS
CSI1,CSTfCOFINS
CSI1,ExLineNo
CSI1,isSrvCall
CSI1,PQTReqQty
CSI1,PQTReqDate
CSI1,PcDocType
CSI1,PcQuantity
CSI1,LinManClsd
CSI1,VatGrpSrc
CSI1,NoInvtryMv
CSI1,ActBaseEnt
CSI1,ActBaseLn
CSI1,ActBaseNum
CSI1,OpenRtnQty
CSI1,AgrNo
CSI1,AgrLnNum
CSI1,CredOrigin
CSI1,Surpluses
CSI1,DefBreak
CSI1,Shortages
CSI1,UomEntry
CSI1,UomEntry2
CSI1,UomCode
CSI1,UomCode2
CSI1,FromWhsCod
CSI1,NeedQty
CSI1,PartRetire
CSI1,RetireQty
CSI1,RetireAPC
CSI1,RetirAPCFC
CSI1,RetirAPCSC
CSI1,InvQty
CSI1,OpenInvQty
CSI1,EnSetCost
CSI1,RetCost
CSI1,Incoterms
CSI1,TransMod
CSI1,LineVendor
CSI1,DistribIS
CSI1,ISDistrb
CSI1,ISDistrbFC
CSI1,ISDistrbSC
CSI1,IsByPrdct
CSI1,ItemType
CSI1,PriceEdit
CSI1,PrntLnNum
CSI1,LinePoPrss
CSI1,FreeChrgBP
CSI1,TaxRelev
CSI1,LegalText
CSI1,ThirdParty
CSI1,LicTradNum
CSI1,InvQtyOnly
CSI1,UnencReasn
CSI1,ShipFromCo
CSI1,ShipFromDe
CSI1,FisrtBin
CSI1,AllocBinC
CSI1,ExpType
CSI1,ExpUUID
CSI1,ExpOpType
CSI1,DIOTNat
CSI1,MYFtype
CSI1,GPBefDisc
CSI1,ReturnRsn
CSI1,ReturnAct
CSI1,StgSeqNum
CSI1,StgEntry
CSI1,StgDesc
CSI1,ItmTaxType
CSI1,SacEntry
CSI1,NCMCode
CSI1,HsnEntry
CSI1,OriBAbsEnt
CSI1,OriBLinNum
CSI1,OriBDocTyp
CSI1,IsPrscGood
CSI1,IsCstmAct
CSI1,EncryptIV
CSI1,ExtTaxRate
CSI1,ExtTaxSum
CSI1,TaxAmtSrc
CSI1,ExtTaxSumF
CSI1,ExtTaxSumS
CSI1,StdItemId
CSI1,CommClass
CSI1,VatExEntry
CSI1,VatExLN
CSI1,NatOfTrans
CSI1,ISDtCryImp
CSI1,ISDtRgnImp
CSI1,ISOrCryExp
CSI1,ISOrRgnExp
CSI1,NVECode
CSI1,PoNum
CSI1,PoItmNum
CSI1,IndEscala
CSI1,CESTCode
CSI1,CtrSealQty
CSI1,CNJPMan
CSI1,UFFiscBene
CSI1,CUSplit
CSI1,LegalTIMD
CSI1,LegalTTCA
CSI1,LegalTW
CSI1,LegalTCD
CSI1,RevCharge
CSI1,ListNum
SFC16,AbsEntry
SFC16,LineNum
SFC16,SnBIndex
SFC16,ItemCode
SFC16,WhsCode
SFC16,ObjId
SFC16,ObjAbs
SFC16,DrfWObjAbs
SFC16,Quantity
SFC16,SubLineNum
SFC16,ObjType
SFC16,LogInstanc
ODTY,AbsEntry
ODTY,DocType
ODTY,DocDespt
OIRR,DocEntry
OIRR,DocNum
OIRR,Series
OIRR,PostDate
OIRR,DocDate
OIRR,DocStatus
OIRR,RefNo
OIRR,RefEntry
OIRR,RefDocDate
OIRR,TransId
OIRR,Comments
OIRR,ObjType
OIRR,SrcLoc
OIRR,SrcLocName
OIRR,SrcGSTIN
OIRR,TarLoc
OIRR,TarLocName
OIRR,TarGSTIN
OIRR,DataSource
OIRR,UserSign
OIRR,LogInstanc
OIRR,CreateDate
OIRR,UserSign2
OIRR,UpdateDate
OIRR,JrnlMemo
OIRR,Handwrtten
OIRR,PIndicator
OIRR,BPLId
OIRR,BPLName
OIRR,VATRegNum
RDN4,DocEntry
RDN4,LineNum
RDN4,GroupNum
RDN4,ExpnsCode
RDN4,RelateType
RDN4,StcCode
RDN4,StaCode
RDN4,staType
RDN4,TaxRate
RDN4,TaxAcct
RDN4,TaxSum
RDN4,TaxSumFrgn
RDN4,TaxSumSys
RDN4,BaseSum
RDN4,BaseSumFrg
RDN4,BaseSumSys
RDN4,ObjectType
RDN4,LogInstanc
RDN4,TaxStatus
RDN4,VatApplied
RDN4,VatAppldFC
RDN4,VatAppldSC
RDN4,LineSeq
RDN4,DeferrAcct
RDN4,BaseType
RDN4,BaseAbs
RDN4,BaseSeq
RDN4,DeductTax
RDN4,DdctTaxFrg
RDN4,DdctTaxSys
RDN4,BaseAppld
RDN4,BaseApldFC
RDN4,BaseApldSC
RDN4,NonDdctPrc
RDN4,NonDdctAct
RDN4,TaxInPrice
RDN4,Exempt
RDN4,TaxExpAct
RDN4,OnHoldTax
RDN4,OnHoldTaxF
RDN4,OnHoldTaxS
RDN4,InGrossRev
RDN4,TaxSumOrg
RDN4,TaxSumOrgF
RDN4,TaxSumOrgS
RDN4,OpenTax
RDN4,OpenTaxFC
RDN4,OpenTaxSC
RDN4,Unencumbrd
RDN4,TaxOnRI
RDN4,RvsChrgPrc
RDN4,RvsChrgTax
RDN4,RvsChrgSC
RDN4,RvsChrgFC
RDN4,InFirstIns
RDN4,ExtTaxRate
RDN4,ExtTaxSum
RDN4,TaxAmtSrc
RDN4,ExtTaxSumF
RDN4,ExtTaxSumS
RDN4,CESTrel
ACHO,CheckKey
ACHO,CheckNum
ACHO,BankNum
ACHO,Branch
ACHO,BankName
ACHO,CheckDate
ACHO,DpstAcct
ACHO,DpstBranch
ACHO,AcctNum
ACHO,Details
ACHO,TransRef
ACHO,PmntDate
ACHO,PmntNum
ACHO,CheckSum
ACHO,Trnsfrable
ACHO,VendorCode
ACHO,Currency
ACHO,Canceled
ACHO,CardOrAcct
ACHO,Printed
ACHO,VendorName
ACHO,TotalWords
ACHO,Signature
ACHO,CheckAcct
ACHO,TransNum
ACHO,LinesSum
ACHO,Deduction
ACHO,DdctPrcnt
ACHO,Address
ACHO,CreateJdt
ACHO,UpdateDate
ACHO,CreateDate
ACHO,VatTotal
ACHO,VatCalcult
ACHO,TaxDate
ACHO,DataSource
ACHO,SumRfndCln
ACHO,UserSign
ACHO,PrintedBy
ACHO,Transfered
ACHO,Instance
ACHO,LogInstanc
ACHO,ObjType
ACHO,CountryCod
ACHO,AddrName
ACHO,PrnConfrm
ACHO,BnkActKey
ACHO,CancelDate
ACHO,ManualChk
ACHO,BPLId
ACHO,BPLName
ACHO,VATRegNum
ACHO,Endorse
ACHO,EndorsChNo
ACHO,UserSign2
ACHO,DPPStatus
ACHO,AtcEntry
ACHO,Attachment
ACHO,ECheck
OFRC,CatId
OFRC,TemplateId
OFRC,Name
OFRC,FrgnName
OFRC,Levels
OFRC,FatherNum
OFRC,Active
OFRC,HasSons
OFRC,VisOrder
OFRC,SubSum
OFRC,SubName
OFRC,Furmula
OFRC,Param_1
OFRC,Param_2
OFRC,Param_3
OFRC,Param_4
OFRC,Param_5
OFRC,Param_6
OFRC,Param_7
OFRC,Param_8
OFRC,Param_9
OFRC,Param_10
OFRC,Param_11
OFRC,Param_12
OFRC,Param_13
OFRC,Param_14
OFRC,Param_15
OFRC,Param_16
OFRC,Param_17
OFRC,Param_18
OFRC,Param_19
OFRC,Param_20
OFRC,Param_21
OFRC,Param_22
OFRC,Param_23
OFRC,Param_24
OFRC,Param_25
OFRC,OP_1
OFRC,OP_2
OFRC,OP_3
OFRC,OP_4
OFRC,OP_5
OFRC,OP_6
OFRC,OP_7
OFRC,OP_8
OFRC,OP_9
OFRC,OP_10
OFRC,OP_11
OFRC,OP_12
OFRC,OP_13
OFRC,OP_14
OFRC,OP_15
OFRC,OP_16
OFRC,OP_17
OFRC,OP_18
OFRC,OP_19
OFRC,OP_20
OFRC,OP_21
OFRC,OP_22
OFRC,OP_23
OFRC,OP_24
OFRC,ProfitLoss
OFRC,MoveNeg
OFRC,Dummy
OFRC,HideAct
OFRC,UserSign
OFRC,ToGroup
OFRC,ToTitle
OFRC,LineNum
OFRC,IndentChar
OFRC,Reversal
OFRC,TextTitle
OFRC,SumType
OFRC,NetIncome
OFRC,PLTempId
OFRC,CustName
OFRC,ExtFromBS
OFRC,ExtData
OFRC,LegalRef
OFRC,PLCatId
OFRC,SignAggr
OFRC,Mandatory
OFRC,AcctReq
OFRC,NotPermit
OFRC,KPIFactor
OFRC,CatCode
OFRC,CatClass
WVT5,RootId
WVT5,ParentId
WVT5,Guid
WVT5,Order
WVT5,ColName
ARST,AbsEntry
ARST,Code
ARST,Desc
ARST,UserSign
ARST,UserSign2
ARST,CreateDate
ARST,CreateTime
ARST,UpdateDate
ARST,LogInstanc
OWTR,DocEntry
OWTR,DocNum
OWTR,DocType
OWTR,CANCELED
OWTR,Handwrtten
OWTR,Printed
OWTR,DocStatus
OWTR,InvntSttus
OWTR,Transfered
OWTR,ObjType
OWTR,DocDate
OWTR,DocDueDate
OWTR,CardCode
OWTR,CardName
OWTR,Address
OWTR,NumAtCard
OWTR,VatPercent
OWTR,VatSum
OWTR,VatSumFC
OWTR,DiscPrcnt
OWTR,DiscSum
OWTR,DiscSumFC
OWTR,DocCur
OWTR,DocRate
OWTR,DocTotal
OWTR,DocTotalFC
OWTR,PaidToDate
OWTR,PaidFC
OWTR,GrosProfit
OWTR,GrosProfFC
OWTR,Ref1
OWTR,Ref2
OWTR,Comments
OWTR,JrnlMemo
OWTR,TransId
OWTR,ReceiptNum
OWTR,GroupNum
OWTR,DocTime
OWTR,SlpCode
OWTR,TrnspCode
OWTR,PartSupply
OWTR,Confirmed
OWTR,GrossBase
OWTR,ImportEnt
OWTR,CreateTran
OWTR,SummryType
OWTR,UpdInvnt
OWTR,UpdCardBal
OWTR,Instance
OWTR,Flags
OWTR,InvntDirec
OWTR,CntctCode
OWTR,ShowSCN
OWTR,FatherCard
OWTR,SysRate
OWTR,CurSource
OWTR,VatSumSy
OWTR,DiscSumSy
OWTR,DocTotalSy
OWTR,PaidSys
OWTR,FatherType
OWTR,GrosProfSy
OWTR,UpdateDate
OWTR,IsICT
OWTR,CreateDate
OWTR,Volume
OWTR,VolUnit
OWTR,Weight
OWTR,WeightUnit
OWTR,Series
OWTR,TaxDate
OWTR,Filler
OWTR,DataSource
OWTR,StampNum
OWTR,isCrin
OWTR,FinncPriod
OWTR,UserSign
