Database,Table,Column,score
NTSB_CRASH_DATA,INTERIOR,CATEGORY,100.0
NTSB_CRASH_DATA,INTERIOR,VEHNO,50.0
NTSB_CRASH_DATA,INTERIOR,POSTINTEGLOSS,60.0
NTSB_CRASH_DATA,INTERIOR,OPENLF,60.0
NTSB_CRASH_DATA,INTERIOR,OPENLR,60.0
NTSB_CRASH_DATA,INTERIOR,OPENRF,60.0
NTSB_CRASH_DATA,INTERIOR,OPENRR,60.0
NTSB_CRASH_DATA,INTERIOR,OPENTG,50.0
NTSB_CRASH_DATA,INTERIOR,DAMAGELF,60.0
NTSB_CRASH_DATA,INTERIOR,DAMAGELR,60.0
NTSB_CRASH_DATA,INTERIOR,DAMAGERF,60.0
NTSB_CRASH_DATA,INTERIOR,DAMAGERR,60.0
NTSB_CRASH_DATA,INTERIOR,DAMAGETG,50.0
NTSB_CRASH_DATA,INTERIOR,GLAZINGCONT,60.0
NTSB_CRASH_DATA,INTERIOR,ROWIDTH1,70.0
NTSB_CRASH_DATA,INTERIOR,ROWIDTH2,70.0
NTSB_CRASH_DATA,INTERIOR,ROWIDTH3,70.0
NTSB_CRASH_DATA,INTERIOR,ROWIDTH4,70.0
NTSB_CRASH_DATA,INTERIOR,ROWIDTH5,70.0
NTSB_CRASH_DATA,INTERIOR,ADAPTEQUIP,50.0
NTSB_CRASH_DATA,INTERIOR,STEERINGTYPE,100.0
NTSB_CRASH_DATA,INTERIOR,STEERTILTADJ,60.0
NTSB_CRASH_DATA,INTERIOR,STEERTELEADJ,50.0
NTSB_CRASH_DATA,INTERIOR,RIMDEFLOC,30.0
NTSB_CRASH_DATA,INTERIOR,RIMDEF,30.0
NTSB_CRASH_DATA,INTERIOR,CASEWGT,50.0
NTSB_CRASH_DATA,INTERIOR,PSUSTRAT,20.0
NTSB_CRASH_DATA,INTERIOR,VERSION,100.0
NTSB_CRASH_DATA,INTRUSION,CASEID,95.0
NTSB_CRASH_DATA,INTRUSION,PSU,20.0
NTSB_CRASH_DATA,INTRUSION,CASENO,95.0
NTSB_CRASH_DATA,INTRUSION,CASENUMBER,100.0
NTSB_CRASH_DATA,INTRUSION,CATEGORY,100.0
NTSB_CRASH_DATA,INTRUSION,VEHNO,50.0
NTSB_CRASH_DATA,INTRUSION,INTRUNO,40.0
NTSB_CRASH_DATA,INTRUSION,SEATLOC,60.0
NTSB_CRASH_DATA,INTRUSION,INTCOMP,40.0
NTSB_CRASH_DATA,INTRUSION,INTRUSION,100.0
NTSB_CRASH_DATA,INTRUSION,INTMAG,40.0
NTSB_CRASH_DATA,INTRUSION,INTDIRECT,60.0
NTSB_CRASH_DATA,INTRUSION,CASEWGT,50.0
NTSB_CRASH_DATA,INTRUSION,PSUSTRAT,20.0
NTSB_CRASH_DATA,INTRUSION,VERSION,100.0
NTSB_CRASH_DATA,JKCOEFF,REPLICATE,100.0
NTSB_CRASH_DATA,JKCOEFF,JKCOEFFICIENT,40.0
NTSB_CRASH_DATA,JKWGT,CASEID,95.0
NTSB_CRASH_DATA,JKWGT,PSU,20.0
NTSB_CRASH_DATA,JKWGT,CASENO,95.0
NTSB_CRASH_DATA,JKWGT,CASENUMBER,100.0
NTSB_CRASH_DATA,JKWGT,CATEGORY,100.0
NTSB_CRASH_DATA,JKWGT,JKWGT1,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT2,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT3,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT4,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT5,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT6,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT7,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT8,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT9,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT10,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT11,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT12,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT13,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT14,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT15,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT16,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT17,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT18,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT19,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT20,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT21,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT22,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT23,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT24,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT25,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT26,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT27,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT28,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT29,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT30,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT31,30.0
NTSB_CRASH_DATA,JKWGT,JKWGT32,30.0
NTSB_CRASH_DATA,JKWGT,CASEWGT,50.0
NTSB_CRASH_DATA,JKWGT,PSUSTRAT,20.0
NTSB_CRASH_DATA,JKWGT,VERSION,100.0
NTSB_CRASH_DATA,LOCALIZER,CASEID,95.0
NTSB_CRASH_DATA,LOCALIZER,PSU,20.0
NTSB_CRASH_DATA,LOCALIZER,CASENO,95.0
NTSB_CRASH_DATA,LOCALIZER,CASENUMBER,100.0
NTSB_CRASH_DATA,LOCALIZER,CATEGORY,100.0
NTSB_CRASH_DATA,LOCALIZER,VEHNO,50.0
NTSB_CRASH_DATA,LOCALIZER,OCCNO,50.0
NTSB_CRASH_DATA,LOCALIZER,INJNO,50.0
NTSB_CRASH_DATA,LOCALIZER,LOCALNO,90.0
NTSB_CRASH_DATA,LOCALIZER,L1,10.0
NTSB_CRASH_DATA,LOCALIZER,L2,10.0
NTSB_CRASH_DATA,LOCALIZER,LDEF,20.0
NTSB_CRASH_DATA,LOCALIZER,CASEWGT,50.0
NTSB_CRASH_DATA,LOCALIZER,PSUSTRAT,20.0
NTSB_CRASH_DATA,LOCALIZER,VERSION,100.0
NTSB_CRASH_DATA,OCC,CASEID,95.0
NTSB_CRASH_DATA,OCC,PSU,20.0
NTSB_CRASH_DATA,OCC,CASENO,95.0
NTSB_CRASH_DATA,OCC,CASENUMBER,100.0
NTSB_CRASH_DATA,OCC,CATEGORY,100.0
NTSB_CRASH_DATA,OCC,VEHNO,50.0
NTSB_CRASH_DATA,OCC,OCCNO,50.0
NTSB_CRASH_DATA,OCC,SEATLOC,60.0
NTSB_CRASH_DATA,OCC,AGE,100.0
NTSB_CRASH_DATA,OCC,HEIGHT,100.0
NTSB_CRASH_DATA,OCC,WEIGHT,100.0
NTSB_CRASH_DATA,OCC,SEX,100.0
NTSB_CRASH_DATA,OCC,FETALMORT,40.0
NTSB_CRASH_DATA,OCC,ROLE,100.0
NTSB_CRASH_DATA,OCC,RACE,100.0
NTSB_CRASH_DATA,OCC,ETHNICITY,100.0
NTSB_CRASH_DATA,OCC,EYEWEAR,100.0
NTSB_CRASH_DATA,OCC,PARBELTUSE,60.0
NTSB_CRASH_DATA,OCC,PARAIRBAG,60.0
NTSB_CRASH_DATA,OCC,PARINJSEV,40.0
NTSB_CRASH_DATA,OCC,ENTRAP,60.0
NTSB_CRASH_DATA,OCC,MOBILITY,100.0
NTSB_CRASH_DATA,OCC,POSTURE,100.0
NTSB_CRASH_DATA,OCC,BELTAVAIL,80.0
NTSB_CRASH_DATA,OCC,BELTUSE,100.0
NTSB_CRASH_DATA,OCC,BELTLAPPOS,60.0
NTSB_CRASH_DATA,OCC,BELTSHLPOS,40.0
NTSB_CRASH_DATA,OCC,BELTMALF,50.0
NTSB_CRASH_DATA,OCC,BELTANCHOR,100.0
NTSB_CRASH_DATA,OCC,BELTUSESRC,40.0
NTSB_CRASH_DATA,OCC,BELTPOSDEVPRES,40.0
NTSB_CRASH_DATA,OCC,BELTPOSDEVUSE,40.0
NTSB_CRASH_DATA,OCC,BELTGUIDE,100.0
NTSB_CRASH_DATA,OCC,CHILDSEATUSE,100.0
NTSB_CRASH_DATA,OCC,MORTALITY,100.0
NTSB_CRASH_DATA,OCC,TREATMENT,100.0
NTSB_CRASH_DATA,OCC,MEDFACILITY,80.0
NTSB_CRASH_DATA,OCC,HOSPSTAY,80.0
NTSB_CRASH_DATA,OCC,WORKDAYS,100.0
NTSB_CRASH_DATA,OCC,INJSTATUS,70.0
NTSB_CRASH_DATA,OCC,DEATH,100.0
NTSB_CRASH_DATA,OCC,INJNUM,60.0
NTSB_CRASH_DATA,OCC,EMSDATA,70.0
NTSB_CRASH_DATA,OCC,IMPAIREDCOAG,50.0
NTSB_CRASH_DATA,OCC,PREGNANT,100.0
NTSB_CRASH_DATA,OCC,IMPLANTFUS,40.0
NTSB_CRASH_DATA,OCC,CARDIOCOND,70.0
NTSB_CRASH_DATA,OCC,OSTEOCOND,70.0
NTSB_CRASH_DATA,OCC,SPINEDEGEN,60.0
NTSB_CRASH_DATA,OCC,OBESITY,100.0
NTSB_CRASH_DATA,OCC,COMORBOTH,50.0
NTSB_CRASH_DATA,OCC,CAUSE1,100.0
NTSB_CRASH_DATA,OCC,CAUSE2,100.0
NTSB_CRASH_DATA,OCC,CAUSE3,100.0
NTSB_CRASH_DATA,OCC,MAIS,10.0
NTSB_CRASH_DATA,OCC,ISS,10.0
NTSB_CRASH_DATA,OCC,BMI,10.0
NTSB_CRASH_DATA,OCC,HOSPVITALTIME,80.0
NTSB_CRASH_DATA,OCC,HOSPPULSE,80.0
NTSB_CRASH_DATA,OCC,HOSPSYSTOLIC,80.0
NTSB_CRASH_DATA,OCC,HOSPDIASTOLIC,80.0
NTSB_CRASH_DATA,OCC,HOSPRESPRATE,80.0
NTSB_CRASH_DATA,OCC,HOSPVITALSRC,70.0
NTSB_CRASH_DATA,OCC,GCSOBTAINED,40.0
NTSB_CRASH_DATA,OCC,HOSPGCSTIME,35.0
NTSB_CRASH_DATA,OCC,HOSPGCSLOC,30.0
NTSB_CRASH_DATA,OCC,HOSPGCS,20.0
NTSB_CRASH_DATA,OCC,HOSPGCSEYE,35.0
NTSB_CRASH_DATA,OCC,HOSPGCSVERB,30.0
NTSB_CRASH_DATA,OCC,HOSPGCSMOTOR,35.0
NTSB_CRASH_DATA,OCC,HOSPGCSMOD,30.0
NTSB_CRASH_DATA,OCC,EMSVITALTIME,70.0
NTSB_CRASH_DATA,OCC,EMSPULSE,70.0
NTSB_CRASH_DATA,OCC,EMSSYSTOLIC,70.0
NTSB_CRASH_DATA,OCC,EMSDIASTOLIC,70.0
NTSB_CRASH_DATA,OCC,EMSRESPRATE,70.0
NTSB_CRASH_DATA,OCC,EMSVITALSRC,70.0
NTSB_CRASH_DATA,OCC,EMSGCSTIME,30.0
NTSB_CRASH_DATA,OCC,EMSGCSLOC,25.0
NTSB_CRASH_DATA,OCC,EMSGCS,15.0
NTSB_CRASH_DATA,OCC,EMSGCSEYE,30.0
NTSB_CRASH_DATA,OCC,EMSGCSVERB,25.0
NTSB_CRASH_DATA,OCC,EMSGCSMOTOR,30.0
NTSB_CRASH_DATA,OCC,EMSGCSMOD,25.0
NTSB_CRASH_DATA,OCC,CASEWGT,50.0
NTSB_CRASH_DATA,OCC,PSUSTRAT,20.0
NTSB_CRASH_DATA,OCC,VERSION,100.0
NTSB_CRASH_DATA,OCCONTACT,CASEID,95.0
NTSB_CRASH_DATA,OCCONTACT,PSU,20.0
NTSB_CRASH_DATA,OCCONTACT,CASENO,95.0
NTSB_CRASH_DATA,OCCONTACT,CASENUMBER,100.0
NTSB_CRASH_DATA,OCCONTACT,CATEGORY,100.0
NTSB_CRASH_DATA,OCCONTACT,VEHNO,50.0
NTSB_CRASH_DATA,OCCONTACT,CONTACT,100.0
NTSB_CRASH_DATA,OCCONTACT,CONTAREA,80.0
NTSB_CRASH_DATA,OCCONTACT,CONTCOMP,60.0
NTSB_CRASH_DATA,OCCONTACT,OCCNO,50.0
NTSB_CRASH_DATA,OCCONTACT,BODYREGION,100.0
NTSB_CRASH_DATA,OCCONTACT,EVIDENCE,100.0
NTSB_CRASH_DATA,OCCONTACT,CONFIDENCE,100.0
NTSB_CRASH_DATA,OCCONTACT,CASEWGT,50.0
NTSB_CRASH_DATA,OCCONTACT,PSUSTRAT,20.0
NTSB_CRASH_DATA,OCCONTACT,VERSION,100.0
NTSB_CRASH_DATA,PRE_FHE,CASEID,95.0
NTSB_CRASH_DATA,PRE_FHE,PSU,20.0
NTSB_CRASH_DATA,PRE_FHE,CASENO,95.0
NTSB_CRASH_DATA,PRE_FHE,CASENUMBER,100.0
NTSB_CRASH_DATA,PRE_FHE,CATEGORY,100.0
NTSB_CRASH_DATA,PRE_FHE,VEHNO,50.0
NTSB_CRASH_DATA,PRE_FHE,SEQUENCE,100.0
NTSB_CRASH_DATA,PRE_FHE,PREEVENT,70.0
NTSB_CRASH_DATA,PRE_FHE,CASEWGT,50.0
NTSB_CRASH_DATA,PRE_FHE,PSUSTRAT,20.0
NTSB_CRASH_DATA,PRE_FHE,VERSION,100.0
NTSB_CRASH_DATA,SEAT,CASEID,95.0
NTSB_CRASH_DATA,SEAT,PSU,20.0
NTSB_CRASH_DATA,SEAT,CASENO,95.0
NTSB_CRASH_DATA,SEAT,CASENUMBER,100.0
NTSB_CRASH_DATA,SEAT,CATEGORY,100.0
NTSB_CRASH_DATA,SEAT,VEHNO,50.0
NTSB_CRASH_DATA,SEAT,SEATLOC,80.0
NTSB_CRASH_DATA,SEAT,SEATTYPE,100.0
NTSB_CRASH_DATA,SEAT,ORIENTATION,100.0
NTSB_CRASH_DATA,SEAT,TRACK,100.0
NTSB_CRASH_DATA,SEAT,PERFORMANCE,100.0
NTSB_CRASH_DATA,SEAT,INTRESTRAINT,70.0
NTSB_CRASH_DATA,SEAT,HEADRESTYPE,90.0
NTSB_CRASH_DATA,SEAT,HEADRESTDAM,65.0
NTSB_CRASH_DATA,SEAT,HEADRESTACT,65.0
NTSB_CRASH_DATA,SEAT,ROLLPROTECTION,100.0
NTSB_CRASH_DATA,SEAT,BELTAVAILINSP,70.0
NTSB_CRASH_DATA,SEAT,BELTUSEINSP,80.0
NTSB_CRASH_DATA,SEAT,BELTMALFUNCTIONINSP,80.0
NTSB_CRASH_DATA,SEAT,BELTANCHORINSP,80.0
NTSB_CRASH_DATA,SEAT,BELTPRETENSIONINSP,80.0
NTSB_CRASH_DATA,SEAT,BELTPOSDEVPRESINSP,65.0
NTSB_CRASH_DATA,SEAT,BELTGUIDEINSP,80.0
NTSB_CRASH_DATA,SEAT,SEATROW,100.0
NTSB_CRASH_DATA,SEAT,LOCATION,100.0
NTSB_CRASH_DATA,SEAT,CASEWGT,50.0
NTSB_CRASH_DATA,SEAT,PSUSTRAT,20.0
NTSB_CRASH_DATA,SEAT,VERSION,100.0
NTSB_CRASH_DATA,SEATXBAG,CASEID,95.0
NTSB_CRASH_DATA,SEATXBAG,PSU,20.0
NTSB_CRASH_DATA,SEATXBAG,CASENO,95.0
NTSB_CRASH_DATA,SEATXBAG,CASENUMBER,100.0
NTSB_CRASH_DATA,SEATXBAG,CATEGORY,100.0
NTSB_CRASH_DATA,SEATXBAG,VEHNO,50.0
NTSB_CRASH_DATA,SEATXBAG,BAGNO,100.0
NTSB_CRASH_DATA,SEATXBAG,SEATLOC,50.0
NTSB_CRASH_DATA,SEATXBAG,CASEWGT,50.0
NTSB_CRASH_DATA,SEATXBAG,PSUSTRAT,20.0
NTSB_CRASH_DATA,SEATXBAG,VERSION,100.0
NTSB_CRASH_DATA,TIRE,CASEID,95.0
NTSB_CRASH_DATA,TIRE,PSU,20.0
NTSB_CRASH_DATA,TIRE,CASENO,95.0
NTSB_CRASH_DATA,TIRE,CASENUMBER,100.0
NTSB_CRASH_DATA,TIRE,CATEGORY,100.0
NTSB_CRASH_DATA,TIRE,VEHNO,50.0
NTSB_CRASH_DATA,TIRE,TIRELOC,50.0
NTSB_CRASH_DATA,TIRE,TIREMANUF,50.0
NTSB_CRASH_DATA,TIRE,TIREMODEL,100.0
NTSB_CRASH_DATA,TIRE,TIRESIZE,100.0
NTSB_CRASH_DATA,TIRE,TIRETIN,40.0
NTSB_CRASH_DATA,TIRE,TIRETREAD,100.0
NTSB_CRASH_DATA,TIRE,TIRERESTR,50.0
NTSB_CRASH_DATA,TIRE,TIRESIZETYPE,100.0
NTSB_CRASH_DATA,TIRE,CASEWGT,50.0
NTSB_CRASH_DATA,TIRE,PSUSTRAT,20.0
NTSB_CRASH_DATA,TIRE,VERSION,100.0
NTSB_CRASH_DATA,TIREDAMAGE,CASEID,95.0
NTSB_CRASH_DATA,TIREDAMAGE,PSU,20.0
NTSB_CRASH_DATA,TIREDAMAGE,CASENO,95.0
NTSB_CRASH_DATA,TIREDAMAGE,CASENUMBER,100.0
NTSB_CRASH_DATA,TIREDAMAGE,CATEGORY,100.0
NTSB_CRASH_DATA,TIREDAMAGE,VEHNO,50.0
NTSB_CRASH_DATA,TIREDAMAGE,TIRELOC,50.0
NTSB_CRASH_DATA,TIREDAMAGE,DAMAGE,100.0
NTSB_CRASH_DATA,TIREDAMAGE,CASEWGT,50.0
NTSB_CRASH_DATA,TIREDAMAGE,PSUSTRAT,20.0
NTSB_CRASH_DATA,TIREDAMAGE,VERSION,100.0
NTSB_CRASH_DATA,TIREPLAC,CASEID,95.0
NTSB_CRASH_DATA,TIREPLAC,PSU,20.0
NTSB_CRASH_DATA,TIREPLAC,CASENO,95.0
NTSB_CRASH_DATA,TIREPLAC,CASENUMBER,100.0
NTSB_CRASH_DATA,TIREPLAC,CATEGORY,100.0
NTSB_CRASH_DATA,TIREPLAC,VEHNO,50.0
NTSB_CRASH_DATA,TIREPLAC,GVWR,20.0
NTSB_CRASH_DATA,TIREPLAC,GAWRFRONT,40.0
NTSB_CRASH_DATA,TIREPLAC,GAWRREAR,40.0
NTSB_CRASH_DATA,TIREPLAC,RECFRONT1,40.0
NTSB_CRASH_DATA,TIREPLAC,RECFRPRESS1,35.0
NTSB_CRASH_DATA,TIREPLAC,RECREAR1,40.0
NTSB_CRASH_DATA,TIREPLAC,RECRRPRESS1,35.0
NTSB_CRASH_DATA,TIREPLAC,RECFRONT2,40.0
NTSB_CRASH_DATA,TIREPLAC,RECFRPRESS2,35.0
NTSB_CRASH_DATA,TIREPLAC,RECREAR2,40.0
NTSB_CRASH_DATA,TIREPLAC,RECRRPRESS2,35.0
NTSB_CRASH_DATA,TIREPLAC,RECFRONT3,40.0
NTSB_CRASH_DATA,TIREPLAC,RECFRPRESS3,35.0
NTSB_CRASH_DATA,TIREPLAC,RECREAR3,40.0
NTSB_CRASH_DATA,TIREPLAC,RECRRPRESS3,35.0
NTSB_CRASH_DATA,TIREPLAC,CASEWGT,50.0
NTSB_CRASH_DATA,TIREPLAC,PSUSTRAT,20.0
NTSB_CRASH_DATA,TIREPLAC,VERSION,100.0
NTSB_CRASH_DATA,VEHMEAS,CASEID,95.0
NTSB_CRASH_DATA,VEHMEAS,PSU,20.0
NTSB_CRASH_DATA,VEHMEAS,CASENO,95.0
NTSB_CRASH_DATA,VEHMEAS,CASENUMBER,100.0
NTSB_CRASH_DATA,VEHMEAS,CATEGORY,100.0
NTSB_CRASH_DATA,VEHMEAS,VEHNO,50.0
NTSB_CRASH_DATA,VEHMEAS,LFOH,10.0
NTSB_CRASH_DATA,VEHMEAS,LFBC,10.0
NTSB_CRASH_DATA,VEHMEAS,WBLEFT,40.0
NTSB_CRASH_DATA,VEHMEAS,LRBC,10.0
NTSB_CRASH_DATA,VEHMEAS,LROH,10.0
NTSB_CRASH_DATA,VEHMEAS,RFOH,10.0
NTSB_CRASH_DATA,VEHMEAS,RFBC,10.0
NTSB_CRASH_DATA,VEHMEAS,WBRIGHT,40.0
NTSB_CRASH_DATA,VEHMEAS,RRBC,10.0
NTSB_CRASH_DATA,VEHMEAS,RROH,10.0
NTSB_CRASH_DATA,VEHMEAS,FRNTBUMP,60.0
NTSB_CRASH_DATA,VEHMEAS,REARBUMP,60.0
NTSB_CRASH_DATA,VEHMEAS,FRNTHOOD,70.0
NTSB_CRASH_DATA,VEHMEAS,FRNTWIND,60.0
NTSB_CRASH_DATA,VEHMEAS,FRNTPILL,50.0
NTSB_CRASH_DATA,VEHMEAS,BACKTRUNK,100.0
NTSB_CRASH_DATA,VEHMEAS,BACKLIGHT,100.0
NTSB_CRASH_DATA,VEHMEAS,BACKBPILL,60.0
NTSB_CRASH_DATA,VEHMEAS,SIDEDOOR,100.0
NTSB_CRASH_DATA,VEHMEAS,SIDEGLAZ,70.0
NTSB_CRASH_DATA,VEHMEAS,SIDEROOF,100.0
NTSB_CRASH_DATA,VEHMEAS,VERTROOF,60.0
NTSB_CRASH_DATA,VEHMEAS,VERTGLAZ,50.0
NTSB_CRASH_DATA,VEHMEAS,VERTDOOR,60.0
NTSB_CRASH_DATA,VEHMEAS,BACKPICKUP,100.0
NTSB_CRASH_DATA,VEHMEAS,PBED,10.0
NTSB_CRASH_DATA,VEHMEAS,CASEWGT,50.0
NTSB_CRASH_DATA,VEHMEAS,PSUSTRAT,20.0
NTSB_CRASH_DATA,VEHMEAS,VERSION,100.0
NTSB_CRASH_DATA,VEHSPEC,CASEID,95.0
NTSB_CRASH_DATA,VEHSPEC,PSU,20.0
NTSB_CRASH_DATA,VEHSPEC,CASENO,95.0
NTSB_CRASH_DATA,VEHSPEC,CASENUMBER,100.0
NTSB_CRASH_DATA,VEHSPEC,CATEGORY,100.0
NTSB_CRASH_DATA,VEHSPEC,VEHNO,50.0
NTSB_CRASH_DATA,VEHSPEC,WHEELBASE,100.0
NTSB_CRASH_DATA,VEHSPEC,OAL,10.0
NTSB_CRASH_DATA,VEHSPEC,MAXWIDTH,100.0
NTSB_CRASH_DATA,VEHSPEC,CURBWT,70.0
NTSB_CRASH_DATA,VEHSPEC,TRACKWIDTH,100.0
NTSB_CRASH_DATA,VEHSPEC,OVERHANG_FRT,70.0
NTSB_CRASH_DATA,VEHSPEC,OVERHANG_REAR,100.0
NTSB_CRASH_DATA,VEHSPEC,UEW,10.0
NTSB_CRASH_DATA,VEHSPEC,ENG_CYL,40.0
NTSB_CRASH_DATA,VEHSPEC,ENG_DISP,40.0
NTSB_CRASH_DATA,VEHSPEC,TRANSMISSION,100.0
NTSB_CRASH_DATA,VEHSPEC,DRVWHEELS,70.0
NTSB_CRASH_DATA,VEHSPEC,ALTVEH,50.0
NTSB_CRASH_DATA,VEHSPEC,SUSPMODS,60.0
NTSB_CRASH_DATA,VEHSPEC,CASEWGT,50.0
NTSB_CRASH_DATA,VEHSPEC,PSUSTRAT,20.0
NTSB_CRASH_DATA,VEHSPEC,VERSION,100.0
NTSB_CRASH_DATA,VPICDECODE,CASEID,95.0
NTSB_CRASH_DATA,VPICDECODE,PSU,20.0
NTSB_CRASH_DATA,VPICDECODE,CASENO,95.0
NTSB_CRASH_DATA,VPICDECODE,CASENUMBER,100.0
NTSB_CRASH_DATA,VPICDECODE,CATEGORY,100.0
NTSB_CRASH_DATA,VPICDECODE,VEHNO,50.0
NTSB_CRASH_DATA,VPICDECODE,VehicleDescriptor,100.0
NTSB_CRASH_DATA,VPICDECODE,VINDecodedOn,80.0
NTSB_CRASH_DATA,VPICDECODE,VINDecodeError,80.0
NTSB_CRASH_DATA,VPICDECODE,VehicleTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,VehicleType,100.0
NTSB_CRASH_DATA,VPICDECODE,ManufacturerFullNameId,95.0
NTSB_CRASH_DATA,VPICDECODE,ManufacturerFullName,100.0
NTSB_CRASH_DATA,VPICDECODE,MakeId,95.0
NTSB_CRASH_DATA,VPICDECODE,Make,100.0
NTSB_CRASH_DATA,VPICDECODE,ModelId,95.0
NTSB_CRASH_DATA,VPICDECODE,Model,100.0
NTSB_CRASH_DATA,VPICDECODE,ModelYear,100.0
NTSB_CRASH_DATA,VPICDECODE,Series,100.0
NTSB_CRASH_DATA,VPICDECODE,Trim,100.0
NTSB_CRASH_DATA,VPICDECODE,Series2,100.0
NTSB_CRASH_DATA,VPICDECODE,Trim2,100.0
NTSB_CRASH_DATA,VPICDECODE,PlantCountryId,95.0
NTSB_CRASH_DATA,VPICDECODE,PlantCountry,100.0
NTSB_CRASH_DATA,VPICDECODE,PlantState,100.0
NTSB_CRASH_DATA,VPICDECODE,PlantCity,100.0
NTSB_CRASH_DATA,VPICDECODE,PlantCompanyName,100.0
NTSB_CRASH_DATA,VPICDECODE,DestinationMarketId,95.0
NTSB_CRASH_DATA,VPICDECODE,DestinationMarket,100.0
NTSB_CRASH_DATA,VPICDECODE,BasePrice,100.0
NTSB_CRASH_DATA,VPICDECODE,Note,100.0
NTSB_CRASH_DATA,VPICDECODE,BodyClassId,95.0
NTSB_CRASH_DATA,VPICDECODE,BodyClass,100.0
NTSB_CRASH_DATA,VPICDECODE,DoorsCount,100.0
NTSB_CRASH_DATA,VPICDECODE,Windows,100.0
NTSB_CRASH_DATA,VPICDECODE,WheelBaseTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,WheelBaseType,100.0
NTSB_CRASH_DATA,VPICDECODE,TrackWidthIN,80.0
NTSB_CRASH_DATA,VPICDECODE,GrossVehicleWeightRatingFromId,95.0
NTSB_CRASH_DATA,VPICDECODE,GrossVehicleWeightRatingFrom,100.0
NTSB_CRASH_DATA,VPICDECODE,GrossVehicleWeightRatingToId,95.0
NTSB_CRASH_DATA,VPICDECODE,GrossVehicleWeightRatingTo,100.0
NTSB_CRASH_DATA,VPICDECODE,GrossCombWeightRatingFromId,95.0
NTSB_CRASH_DATA,VPICDECODE,GrossCombWeightRatingFrom,100.0
NTSB_CRASH_DATA,VPICDECODE,GrossCombWeightRatingToId,95.0
NTSB_CRASH_DATA,VPICDECODE,GrossCombWeightRatingTo,100.0
NTSB_CRASH_DATA,VPICDECODE,CurbWeightLB,80.0
NTSB_CRASH_DATA,VPICDECODE,WheelBaseIN_from,80.0
NTSB_CRASH_DATA,VPICDECODE,WheelBaseIN_to,80.0
NTSB_CRASH_DATA,VPICDECODE,WheelsCount,100.0
NTSB_CRASH_DATA,VPICDECODE,WheelSizeFrontIN,80.0
NTSB_CRASH_DATA,VPICDECODE,WheelSizeRearIN,80.0
NTSB_CRASH_DATA,VPICDECODE,TruckBodyCabTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,TruckBodyCabType,100.0
NTSB_CRASH_DATA,VPICDECODE,TruckBedTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,TruckBedType,100.0
NTSB_CRASH_DATA,VPICDECODE,TruckBedLengthIN,90.0
NTSB_CRASH_DATA,VPICDECODE,BusTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,BusType,100.0
NTSB_CRASH_DATA,VPICDECODE,BusFloorConfigurationTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,BusFloorConfigurationType,100.0
NTSB_CRASH_DATA,VPICDECODE,BusLengthFT,80.0
NTSB_CRASH_DATA,VPICDECODE,OtherBusInfo,100.0
NTSB_CRASH_DATA,VPICDECODE,CustomMotorcycleTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,CustomMotorcycleType,100.0
NTSB_CRASH_DATA,VPICDECODE,MotorcycleSuspensionTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,MotorcycleSuspensionType,100.0
NTSB_CRASH_DATA,VPICDECODE,MotorcycleChassisTypeId,95.0
NTSB_CRASH_DATA,VPICDECODE,MotorcycleChassisType,100.0
