text,category,label
IsRateDiff,N2,1
ISRBillId,N3,2
ISRCalc,N2,1
IsRead,N1,0
IsRebuild,N1,0
ISRelevant,N1,0
IsRemoved,N1,0
IsReqAllIm,N2,1
IsResident,N2,1
IsReusable,N1,0
IsrRef,N3,2
ISRType,N3,2
ISS,N3,2
ISSerCode,N2,1
ISSerPayMt,N3,2
ISSerSupMt,N3,2
ISSimpProc,N2,1
IsSMS,N3,2
IsSplitPay,N1,0
isSrvCall,N2,1
ISStatCode,N2,1
ISState,N2,1
ISStatProc,N2,1
ISStProImp,N3,2
IsSuccess,N1,0
IssuedQty,N1,0
IssueIndic,N2,1
IssueMthd,N2,1
IssuerBrch,N2,1
IssuerCode,N1,0
IssueTime,N1,0
IsSys,N2,1
IsSystem,N1,0
IsTAForMI,N3,2
IsTaxCred,N2,1
ISTaxState,N1,0
IsTemplate,N1,0
IsTrustSrv,N2,1
IsUDF,N3,2
IsueFrDate,N2,1
IsueToDate,N2,1
IsUnique,N1,0
IsUpdNstdB,N1,0
ISUseDscSV,N3,2
ISValidKey,N1,0
IsVat,N2,1
ISVATRegEx,N3,2
ISVATRegNo,N3,2
ISvcCode,N2,1
item_order_quantity,N1,0
item_status_code,N1,0
ItemClass,N2,1
ItemCodeFr,N2,1
ItemDesc,N2,1
ItemDescr,N2,1
ItemGroup,N1,0
ItemId,N1,0
ItemInfo,N1,0
ItemLine,N1,0
ItemName,N1,0
ItemPrice,N1,0
ItemQty,N2,1
ItemQuan,N2,1
itemRate,N1,0
Items,N1,0
ItemSmmry,N2,1
ItemSpec,N2,1
ItemString,N1,0
ItemTaxCat,N2,1
ItemTop,N1,0
ItemUID,N2,1
ItemUID,N2,1
ITIS_TSN,N3,2
ItmBGrpDat,N3,2
ItmBlnc,N3,2
ItmBlncFrC,N3,2
ItmBlncGrp,N3,2
ItmBlncToC,N3,2
ItmBTknAnd,N3,2
ItmBUseGrp,N2,1
ItmClsRang,N2,1
ItmCommUse,N2,1
ItmDupBCD,N3,2
ItmExclud,N2,1
ItmFrom,N2,1
ItmFrom1,N2,1
ItmFrom2,N2,1
ItmGroup,N2,1
ItmGrp,N2,1
ItmInclud,N2,1
ItmIndex,N2,1
ItmMemo,N2,1
ItmOrCrd,N3,2
ItmRef1,N2,1
ItmReq,N2,1
ItmsGrpCod,N2,1
ItmsGrpNam,N2,1
ItmsPerUnt,N2,1
ItmsTypCod,N2,1
ItmTo1,N3,2
ItmToCode,N2,1
ItmToknAnd,N3,2
ItmZeroPr,N2,1
ItQryGroup,N2,1
ItrNCRate,N3,2
Itw1Date,N3,2
Itw1Time,N3,2
ITWTCode,N3,2
IUomEntry,N3,2
IVLLayerID,N2,1
IWght1Unit,N2,1
IWght2Unit,N2,1
JCOPath,N2,1
JDT1FixedF,N3,2
JDT1UserF,N3,2
JdtAcctCod,N2,1
JDTId,N3,2
JDTLineId,N2,1
JdtNum,N3,2
JDTSeri,N3,2
JdtType,N2,1
JEByDIM2,N3,2
JEByDIM4,N3,2
JEByProj,N3,2
JeId,N3,2
JEInFATran,N3,2
JeLineId,N2,1
JEMemo,N2,1
JEPosting,N2,1
JERef,N3,2
JESeries,N2,1
JeUnGroup,N2,1
jid,N3,2
jid,N3,2
JKWGT1,N3,2
JKWGT12,N3,2
JKWGT14,N3,2
JKWGT15,N3,2
JKWGT17,N3,2
JKWGT18,N3,2
JKWGT2,N3,2
JKWGT21,N3,2
JKWGT22,N3,2
JKWGT27,N3,2
JKWGT30,N3,2
JKWGT7,N3,2
JKWGT8,N3,2
JKWGT9,N3,2
job,N1,0
JOB_TITLE,N1,0
job_title_code,N1,0
JobFlag,N1,0
JobHanType,N2,1
JobId,N1,0
jobTitle,N1,0
JoinToTbl,N2,1
Journal_ID,N1,0
journalId,N1,0
journalist_ID,N1,0
journalName,N1,0
JrnEntryNo,N2,1
JrnlMemo1,N2,1
jumping,N1,0
Jurisdict,N2,1
Justific,N2,1
JVBatchNum,N2,1
KBKCode,N3,2
KeepPrefix,N1,0
Key,N1,0
Key_,N1,0
KeyEcoAct,N2,1
KeyFld_3,N3,2
KeyFld_4,N3,2
KeyFld_4_V,N3,2
KeyFld_5_V,N3,2
KeyId,N1,0
KeylessIgnition,N1,0
KeyPart1,N1,0
KeyPart2,N1,0
keyphraseId,N1,0
KeySeg1,N3,2
KeySeg10,N3,2
KeySeg2,N3,2
KeySeg3,N3,2
KeySeg9,N3,2
KeyString,N1,0
KeyVal1,N2,1
KeyVal3,N2,1
KeyVal4,N2,1
KeyValue1,N1,0
KeyValue2,N1,0
KeyValue4,N1,0
KeyValue5,N1,0
kid,N3,2
Kids,N1,0
killed,N1,0
KpiValue1,N3,2
KpiValue10,N3,2
KpiValue12,N3,2
KpiValue15,N3,2
KpiValue16,N3,2
KpiValue17,N3,2
KpiValue18,N3,2
KpiValue19,N3,2
KpiValue2,N3,2
KpiValue22,N3,2
KpiValue23,N3,2
KpiValue24,N3,2
KpiValue25,N3,2
KpiValue27,N3,2
KpiValue28,N3,2
KpiValue29,N3,2
KpiValue3,N3,2
KpiValue4,N3,2
KpiValue5,N3,2
KpiValue6,N3,2
KpiValue8,N3,2
KpsCode,N2,1
l,N3,2
Lab,N1,0
Lab_ID,N1,0
Label,N1,0
LaborItem,N1,0
LabQAQCSampleType,N2,1
LadBillDat,N2,1
LadBillNum,N2,1
lake_name,N1,0
LakeCountID,N1,0
LandUse,N1,0
LaneCenteringAssistanceID,N1,0
LaneDepartureWarning,N1,0
LaneDepartureWarningId,N1,0
LaneKeepingAssistanceID,N1,0
LangCode,N2,1
LangDesc,N2,1
Language,N1,0
lap,N1,0
laps,N1,0
Last,N1,0
Last_Name,N1,0
Last_year,N1,0
LastAMeth,N2,1
LastAValue,N2,1
LastBilled,N1,0
LastDate,N1,0
LastDunDte,N2,1
LastExecDa,N2,1
LastLvlDte,N2,1
LastNum,N2,1
LastPmnTyp,N2,1
LastPosted,N1,0
LastPurPrc,N2,1
LastPwds,N2,1
LastRemind,N2,1
LastRevBal,N2,1
LastSlp,N2,1
LastSsrDat,N3,2
LastSsrHsh,N3,2
LastTIME,N1,0
LastUpdate,N1,0
LastUse,N1,0
lat,N2,1
Lat_Dec,N2,1
Lat_Dir,N2,1
LATCHANCHOR,N1,0
LATCHTETHER,N1,0
latin_commander,N1,0
Latitude,N1,0
LatY,N3,2
Launch_year,N1,0
Launched_Year,N1,0
LawsSet,N1,0
Layer,N1,0
LayerCogs,N2,1
LayerID,N1,0
LayerInQty,N2,1
LayerOutQ,N2,1
LayerVal,N2,1
Layout,N1,0
LaytCode,N1,0
LDEF,N3,2
Leader_Name,N1,0
LeaderCode,N1,0
league_id,N1,0
league_id_winner,N1,0
LedgerType,N1,0
LeftID,N1,0
LeftLine,N1,0
LegalTCD,N3,2
LegalText,N1,0
LegalTTCA,N3,2
LegEntitID,N2,1
Len2Unit,N2,1
Length,N1,0
length_feet,N1,0
length_meters,N1,0
Length1,N1,0
LengthKM,N2,1
lesson_status_code,N1,0
lesson_time,N1,0
LetrFormat,N2,1
lettergrade,N1,0
LetterNum,N2,1
Level,N1,0
Level_of_membership,N1,0
LevelNum,N2,1
LevelPathID,N1,0
Levels,N1,0
LevelWarn,N1,0
LF2STAGEDEP,N3,2
LFBC,N3,2
LFBSheet,N2,1
LFCURTDEPTIME,N3,2
LFixCost,N2,1
LFixCostFC,N2,1
LFOH,N3,2
LFRETRACTDEPTIME,N3,2
LFSIDEDEPTIME,N3,2
lg_win,N2,1
LHost,N2,1
LicBaHDate,N2,1
License,N1,0
Licensee,N1,0
Licensor,N1,0
LicTradNum,N2,1
Lieutenant_Governor,N1,0
Life_Stage,N1,0
LifeExpectancy,N1,0
Lifespan,N1,0
LIGHTCOND,N2,1
LightIndex,N1,0
liked_id,N1,0
likes,N1,0
LimitDate,N1,0
LimitFrom,N1,0
LimitRtrns,N2,1
LimitTo,N1,0
lindex,N2,1
line,N1,0
line_1,N1,0
line_1_number_building,N1,0
line_2,N1,0
line_3,N1,0
line_3,N1,0
Line_ID,N1,0
LineAcct,N2,1
LineActTyp,N2,1
LineCode,N1,0
LineCurr,N2,1
LineDitail,N2,1
LineId,N1,0
LineMnyFC,N3,2
LineMnyLC,N3,2
LineMoney,N1,0
LineNum,N2,1
LineNum2,N2,1
LineNumber,N1,0
LineNumV3,N2,1
LineProp,N2,1
LINERIGHT,N1,0
LineSource,N1,0
LinesSum,N1,0
LineTitle,N1,0
LineTotal,N1,0
LineType,N1,0
lineVat,N2,1
Link,N1,0
LinkAct_1,N2,1
LinkAct_10,N2,1
LinkAct_11,N2,1
LinkAct_13,N2,1
LinkAct_15,N2,1
LinkAct_16,N2,1
LinkAct_18,N2,1
LinkAct_21,N2,1
LinkAct_22,N2,1
LinkAct_25,N2,1
LinkAct_26,N2,1
LinkAct_27,N2,1
LinkAct_28,N2,1
LinkAct_30,N2,1
LinkAct_4,N2,1
LinkAct_6,N2,1
LinkAct_8,N2,1
LinkAct_9,N2,1
LinkArc,N2,1
LinkDate,N1,0
LinkDocNum,N2,1
Linked,N1,0
LinkEntry,N1,0
LinkInsNum,N2,1
LinkRsc,N2,1
LinkTrnsId,N2,1
LinkTrnsLn,N2,1
LinManClsd,N2,1
LIST_ID,N1,0
LIST_ID_PARK_WATER_BODY_NAME_LOCATION,N1,0
ListedName,N1,0
ListName,N1,0
ListNum,N2,1
Litter,N1,0
Litter_depth,N1,0
LLEFMAbs,N3,2
LMargin,N2,1
LName,N2,1
LnBsAmt,N3,2
LnBsAmtFC,N3,2
LnBsAmtSC,N3,2
LnCmTAmtSC,N3,2
LnCost,N2,1
LnDataNum,N2,1
LnDocDate,N2,1
LnExcised,N2,1
lng,N3,2
LnIntAcct,N2,1
LnkObjAbsE,N3,2
LnkRecnIns,N3,2
LnkRecnLn,N3,2
LnkRecnObj,N2,1
LnkRecnTrn,N2,1
LnMlBrnch,N2,1
LnsRpttAre,N3,2
LnTaxCode,N2,1
LnTotal,N2,1
LoadCustom,N1,0
LOADPATH_2ND,N1,0
LOADPATH_3RD,N1,0
LOADPATH1,N1,0
LOADPATH2,N1,0
LOADPATH2_ALT,N1,0
LOADPATH3_ALT,N1,0
loan_ID,N1,0
loan_type,N1,0
Loc_Name,N2,1
Loc_Type,N2,1
LOCALE,N1,0
LocalizId,N2,1
LocalName,N1,0
LOCALNO,N2,1
LOCATION,N1,0
location_address_id,N1,0
Location_Code,N1,0
LocBalLine,N2,1
LocCode,N2,1
LocFields,N2,1
LocGSTType,N3,2
Lock,N1,0
LOCKCLIPUSE,N1,0
LockID,N1,0
LocManTran,N2,1
LocTotal,N2,1
Log,N1,0
log_entry_date,N1,0
log_entry_description,N1,0
log_entry_fix,N1,0
LogDate,N1,0
LogDetail,N1,0
LogEntry,N1,0
Logging,N1,0
LogicalConsistencyReport,N1,0
LogId,N1,0
login_name,N1,0
login_password,N1,0
LogIns,N2,1
LogInsac,N2,1
LogInst,N2,1
LogInstane,N2,1
LogMessage,N1,0
LogName,N1,0
LogNum,N2,1
LogoFile,N1,0
LogoImage,N1,0
LogonMethd,N2,1
Long_Dir,N2,1
Long_final,N2,1
long_shots,N1,0
loser_entry,N1,0
loser_name,N1,0
losses,N1,0
lot_details,N1,0
lot_id,N1,0
LotNumber,N1,0
LotNumberF,N2,1
lowest_elevation,N1,0
lowest_point,N1,0
LowValIndex,N2,1
LPgFolioN,N2,1
LPID,N3,2
LRBC,N3,2
LROH,N3,2
LstBINMPr,N3,2
LstByDsFc,N3,2
LstByDsSum,N2,1
LstChkMsg,N2,1
LstEvlDate,N2,1
LstLoginT,N2,1
LstLogoutD,N2,1
LstMsgDate,N2,1
LstPchPrce,N3,2
LstPwdChB,N3,2
LstPwdChT,N3,2
LstRunStat,N2,1
LstSalDate,N2,1
LstUpdTime,N2,1
LstVatNo,N2,1
LVARetire,N2,1
LvlUpdated,N2,1
LYPmtAtSC,N3,2
Mac,N2,1
Machine_ID,N1,0
Machine_series,N1,0
MacroHab,N2,1
MagnetStr,N2,1
MailAddrTy,N2,1
MailBlock,N1,0
MailBuildi,N2,1
MailCountr,N2,1
mailed_to_address_id,N1,0
mailing_date,N1,0
mailshot_end_date,N1,0
mailshot_id,N1,0
mailshot_name,N1,0
mailshot_start_date,N1,0
MailStrNo,N2,1
MainArea,N1,0
MainField,N1,0
MainHsnEnt,N2,1
MainTable,N1,0
maintenance_contract_id,N1,0
MainUsage,N1,0
MAIS,N3,2
major,N1,0
MakeId,N1,0
Maker,N1,0
Male_ID,N1,0
ManagedBy,N1,0
MANAGER_ID,N1,0
Manager_name,N1,0
Manager1,N1,0
ManagerF,N2,1
ManageSnB,N2,1
ManBtchNum,N2,1
MANCOLL,N3,2
MandatDate,N2,1
MandateID,N1,0
ManDprType,N2,1
ManOutOnly,N2,1
ManRemark,N2,1
ManRmkAlt,N2,1
ManRmkType,N2,1
ManSerNum,N2,1
ManualChk,N2,1
ManualJE,N2,1
ManualJEs,N2,1
ManualNum,N2,1
ManuCode,N1,0
Manufacturer,N1,0
ManufacturerFullName,N1,0
manufDate,N2,1
manufSN,N2,1
map,N1,0
MapID,N1,0
MapID_WS,N2,1
MappingNum,N1,0
MapService,N1,0
MARK,N1,0
MarkDocsIn,N2,1
Market_Details,N1,0
Market_Value,N1,0
Market_Value_billion,N1,0
Market_Value_in_Billion,N1,0
Marketing_Region_Code,N1,0
Marketing_Region_Descriptrion,N1,0
MarkLine,N1,0
MarkVar,N2,1
Mask,N1,0
master_customer_id,N1,0
Match,N1,0
Match_ID,N1,0
match_num,N1,0
MatchID,N1,0
MatchLog,N1,0
MatchNumFr,N2,1
MatchRef,N2,1
max_aperture,N1,0
max_dew_point_f,N2,1
max_gust_speed_mph,N1,0
max_humidity,N1,0
max_sea_level_pressure_inches,N1,0
max_temperature_f,N2,1
max_visibility_miles,N1,0
Max1099,N2,1
MaxActGrps,N2,1
MaxAmount,N1,0
MaxCntRows,N2,1
MaxDays4DD,N2,1
MaxDepr,N2,1
MaxDscn,N2,1
MAXDVLAT,N2,1
MAXDVLATTIME,N2,1
MAXDVRESTIME,N2,1
MaxGY,N2,1
MaxHistory,N1,0
MaxIncom,N2,1
MAXIns,N2,1
MaxLdTime,N2,1
MaxLineNum,N1,0
MaxMsgID,N2,1
maxOccupancy,N1,0
MaxOccur,N2,1
MaxOutDiff,N2,1
MaxOutPcnt,N2,1
MaxRejReqr,N2,1
MaxReqr,N2,1
MaxRowsCFL,N2,1
MaxStock,N1,0
MaxSum,N1,0
MaxSumLoc,N2,1
MaxSumSys,N2,1
MaxType,N2,1
MaxWeight1,N1,0
MaxWeight2,N1,0
MaxWordLin,N2,1
MBAOnAP,N3,2
MDStyle,N2,1
mean_sea_level_pressure_inches,N1,0
mean_wind_speed_mph,N1,0
MeasUnit,N2,1
MEDFACILITY,N2,1
media_type_id,N1,0
MediaTypeId,N1,0
Medication,N1,0
medicine_id,N1,0
Member_ID,N1,0
Member_in_charge_ID,N1,0
Member_Name,N1,0
membership_amount,N1,0
Memo2,N1,0
MemoSrc,N2,1
MenuId,N1,0
MenuName,N1,0
MenuPath,N1,0
MenuPos,N2,1
MenuType,N1,0
MenuUid,N2,1
Message,N1,0
MessageUid,N2,1
MesurUnit,N2,1
Meta_File_Name,N1,0
METADATA,N1,0
MetadataDate,N1,0
MetadataStandardName,N1,0
MetadataStandardVersion,N1,0
Metals,N1,0
MetaName,N1,0
meter_200,N1,0
meter_600,N1,0
Meters,N1,0
Method,N1,0
Metric,N1,0
MfrSerailT,N3,2
MgmtPriority,N2,1
MHigh,N3,2
MicroHab,N2,1
MIDateFrom,N2,1
Middle_Init,N2,1
middle_name,N1,0
MiddleInit,N2,1
MidgePct,N3,2
MidgePctScLV,N3,2
Migrated,N1,0
MILES_303D,N3,2
min_sea_level_pressure_inches,N2,1
MinAmnt347,N3,2
MinAmntBOE,N3,2
MinBalCurr,N2,1
MinBaseDoc,N2,1
MinCashDis,N2,1
MinDigits,N2,1
MinGY,N2,1
MinHeadCL,N2,1
Minit,N2,1
MinLevel,N2,1
MinMsgID,N2,1
MinORdrQty,N3,2
MinORdrQty,N3,2
MinPayAR,N3,2
MinStckLvl,N2,1
MinTAmt,N3,2
MinTAmtFC,N3,2
MinTaxAmt,N2,1
MINumTo,N2,1
minutes,N1,0
MInvNum,N2,1
MissBehav,N2,1
MissingUDF,N2,1
MIType,N2,1
MIVDateFro,N2,1
MIVDateTo,N2,1
MIVEntry,N2,1
MIVNumFrom,N2,1
MivzExpSts,N3,2
MKEnabled,N2,1
MLow,N3,2
MltpBrnchs,N2,1
Mnfacturer,N2,1
MnfSerial,N2,1
MngMethod,N2,1
MngSeries,N2,1
MnhlNote,N3,2
MNU_ID,N3,2
MnufctTime,N2,1
MnyVal1,N3,2
MnyVal2,N3,2
MnyVal3,N3,2
MnyVal4,N3,2
Mobil,N1,0
mobile,N1,0
MobileUser,N1,0
Mod_Num,N2,1
MODEL,N1,0
Model_name,N1,0
ModelId,N1,0
ModelName,N1,0
ModelTest,N1,0
ModelVer,N2,1
ModelYear,N1,0
MODELYR,N1,0
MODIF02,N3,2
MODIF03,N3,2
MODIF04,N3,2
MODIF06,N3,2
MODIF07,N3,2
MODIF08,N3,2
MODIF11,N3,2
MODIF12,N3,2
MODIF13,N3,2
ModifyBy,N1,0
ModifyDate,N1,0
ModObjKey,N2,1
MonEnabled,N2,1
MonEnd,N2,1
Money_Rank,N1,0
Money_Requested,N1,0
MonStart,N2,1
Month,N1,0
Month,N1,0
Month10,N1,0
Month11,N1,0
Month2,N1,0
Month4,N1,0
Month6,N1,0
Month9,N1,0
MonthDays,N1,0
monthly_rental,N1,0
MonthPrcnt,N2,1
MORTALITY,N1,0
MotDes,N2,1
MotorcycleChassisTypeId,N1,0
MotorcycleSuspensionType,N1,0
MotorcycleSuspensionTypeId,N1,0
Mountain_ID,N1,0
mountain_name,N1,0
MouseOnly,N1,0
move_in_year,N1,0
MoveChk1,N2,1
MoveChk2,N2,1
MovemnCode,N2,1
MoveNeg,N2,1
MoveTo_1,N2,1
MoveTo_2,N1,0
movie_id,N1,0
MovMenuTo,N2,1
MovmntCode,N2,1
MPG,N3,2
MrkrBlue,N2,1
MrkrGreen,N2,1
MrkrRed,N2,1
MRVRef,N3,2
Msg,N2,1
MsgBody,N2,1
MsgDate,N2,1
MsgErrSrc,N2,1
MsgInstID,N2,1
MsgTitle,N2,1
MsgType,N2,1
msid,N3,2
msid,N3,2
MsnCode,N2,1
MT_MMI_OTU,N3,2
MT_RIVPACS_2006_OTU,N3,2
MT_RIVPACS_2011_OTU,N3,2
MTAsAdv,N3,2
MtcAlias,N3,2
MtcRule,N2,1
MTDLbltAct,N3,2
MthAcctCod,N2,1
MthDate,N2,1
MthDateFrm,N2,1
MultiCurr,N2,1
MultiLang,N2,1
MultiLink,N1,0
Multiple,N1,0
Multiracial,N1,0
MultiSched,N2,1
MultiValue,N1,0
MultMatch,N2,1
MUnits,N2,1
Museum_Details,N1,0
MxDcsInPmt,N3,2
Name_,N1,0
name_first,N1,0
name_full,N1,0
name_last,N1,0
NameFrom,N1,0
NameID,N1,0
NamePos,N2,1
Namespace,N1,0
NameTo,N1,0
Nativity,N1,0
NativityDetails,N1,0
NativityID,N1,0
NativityText,N1,0
NatObjArr,N3,2
NatObjType,N3,2
NatOfBiz,N3,2
NbSbAmntFC,N3,2
nChildren,N2,1
NCMEntry,N3,2
NCorrInv,N3,2
NeedQty,N2,1
NegAmount,N2,1
Negative,N1,0
NegativPym,N2,1
NegBalBP,N2,1
NegCountry,N2,1
NegPymAcct,N2,1
NegPymBnk,N2,1
NegPymCode,N2,1
NegStoLv,N2,1
NegTax,N2,1
NegTrans,N2,1
neighbourhood_name,N1,0
Nest_ID,N1,0
NetAmnt,N2,1
NetIncome,N1,0
NetProc,N2,1
Nettable,N1,0
NetValueFC,N2,1
NetValueSC,N2,1
Network_Code,N1,0
network_name,N1,0
NewAcctDe,N2,1
NewCost,N1,0
NewDprDate,N2,1
NewFactor,N1,0
NewFormSrf,N2,1
NewItemCod,N2,1
NewLvlDate,N2,1
NewRate,N1,0
NewRcnNum,N2,1
NewReachCode,N1,0
NewReachDate,N1,0
NewServer,N1,0
NewUsfLife,N2,1
Next_Claim_Stage_ID,N1,0
NextChckNo,N2,1
NextCheck,N1,0
NextDate,N1,0
NextDeu,N2,1
NextFltID,N2,1
NextNumber,N1,0
NextPeriod,N1,0
NextSeg,N2,1
NFeNoFrom,N3,2
NFeNoTo,N3,2
NfePrntFo,N3,2
NFeRcpn,N3,2
NfmCode,N2,1
NfmName,N2,1
NFModel,N2,1
NfTaxId,N2,1
nGPFail,N3,2
nickname,N1,0
NINum,N2,1
NInvCode,N2,1
NInvType,N2,1
NIP,N3,2
NIREind,N3,2
nMRVCreate,N2,1
NnSbCuAmnt,N3,2
NnSbCuSC,N3,2
NnSbVAt,N3,2
no_of_customers,N1,0
no_of_loans,N1,0
NoDedSum,N2,1
NoDedSumFc,N2,1
NoDedSumSc,N2,1
NoDedThrsh,N2,1
NodeStr,N2,1
NoDiscount,N2,1
NoDocSumSy,N2,1
NoInvtryMv,N2,1
NoItmCode,N2,1
Nominee,N1,0
NonBillTm,N2,1
NonContributingAreaAcres,N1,0
NonContributingAreaSqKm,N2,1
NonDdctAct,N3,2
NonInsPct,N3,2
NonInsPctScM,N3,2
NorDueDate,N2,1
Notch Code,N1,0
Note,N1,0
Noted_Canopy_Spp_Common,N2,1
Noted_Canopy_Spp_Scientific,N2,1
Notes,N1,0
notes_id,N1,0
Notes2,N1,0
NotifEmail,N2,1
NOTIFIED,N1,0
Notify,N1,0
NotiType,N2,1
NotNull,N1,0
NotPermit,N1,0
NoTransectsSampled,N1,0
NotResdSch,N2,1
NoValidBal,N2,1
nPCAdj,N3,2
nPCFail,N3,2
NtfShowDay,N2,1
Ntnlty,N3,2
NtSbjctFrg,N3,2
Nty,N3,2
NullifyAct,N1,0
Num_of_Component,N1,0
num_of_episodes,N1,0
num_of_seasons,N1,0
Num_of_shaff_in_charge,N1,0
Num_of_Shops,N1,0
Num_of_stock,N1,0
Num_of_Ticket,N1,0
NumActLvls,N2,1
NumAtCard,N1,0
NumAuthLoc,N2,1
Number,N1,0
number killed,N1,0
Number_cities,N1,0
Number_city_affected,N1,0
Number_Deaths,N1,0
Number_in_season,N1,0
numCitedBy,N1,0
numCiting,N2,1
NumCopy,N1,0
Numerator,N1,0
NUMEVNTS,N2,1
NumFld,N2,1
NumForPrn,N2,1
NumInBuy,N2,1
NumInCnt,N2,1
NumInSale,N2,1
NumName,N2,1
NumOfCheck,N1,0
NumOfConds,N2,1
NumOfDays,N1,0
NumOfDocs,N2,1
NumOfPmnts,N2,1
NumOfTrans,N2,1
NumPerMsr,N2,1
NumProc,N2,1
NumRepArs,N2,1
NumSize,N2,1
NumTypeID,N2,1
NumVal2,N2,1
NumVal3,N2,1
NumVal4,N2,1
NumVal5,N2,1
Nurse,N1,0
NxtPmntDat,N2,1
O_P_0,N3,2
O_P_5,N3,2
OAL,N3,2
ObAbsEntry,N2,1
OBBranch,N2,1
ObjAbs,N2,1
OBJCONT,N3,2
ObjDetail,N2,1
ObjectC1,N3,2
ObjectC12,N3,2
ObjectC13,N3,2
ObjectC14,N3,2
ObjectC17,N3,2
ObjectC18,N3,2
ObjectC19,N3,2
ObjectC20,N3,2
ObjectC21,N3,2
ObjectC22,N3,2
ObjectC23,N3,2
ObjectC26,N3,2
ObjectC3,N3,2
ObjectC5,N3,2
ObjectC6,N3,2
ObjectC7,N3,2
ObjectC8,N3,2
OBJECTID,N1,0
OBJECTID,N1,0
ObjectKey,N1,0
ObjectName,N1,0
ObjEntry,N2,1
ObjId,N2,1
ObjName,N2,1
ObjType,N2,1
ObjXPath,N2,1
ObligLimit,N2,1
OBLstJENum,N3,2
OBPaid,N2,1
Observation_ID,N1,0
ObsInits,N2,1
OCCNO,N2,1
OccurCode,N2,1
OccurDate,N2,1
Ocean_Shoreline_Both_Flag,N1,0
OcrChkDim3,N3,2
OcrChkDim4,N3,2
OcrCode,N3,2
OcrCode1,N3,2
OcrCode2,N3,2
OcrCode4,N3,2
OcrCode5,N3,2
OcrFrom2,N3,2
OcrFrom3,N3,2
OcrFrom4,N3,2
OcrFrom5,N3,2
OcrName,N2,1
OcrTo2,N3,2
OcrTotal,N2,1
ODWFreq,N3,2
OExpAlloc,N2,1
Of365EvtId,N2,1
OffclCode,N2,1
officeExt,N2,1
officeTel,N2,1
Official_native_language,N1,0
Official_ratings_(millions),N1,0
offset,N1,0
OFUSERNAME,N2,1
OhType,N2,1
OID,N3,2
OILMEntry,N3,2
OKATO,N3,2
OKDPNum,N3,2
OldDbName,N2,1
OldDprDate,N2,1
OldDprSt,N3,2
OldDprType,N2,1
OldHUCode,N2,1
OldMatNum,N2,1
OldPlot,N1,0
OldRate,N1,0
OldReachCode,N1,0
OldServer,N1,0
OldTtlUnit,N2,1
OldUPMI,N3,2
OldUsfLife,N2,1
OnCallStart,N1,0
OnceAt,N1,0
OnCreate,N1,0
OnData,N1,0
One_meter,N1,0
OnHandBef,N2,1
OnHandQty,N2,1
OnHldPert,N2,1
OnHoldAct,N2,1
OnHoldTax,N2,1
OnHoldTaxS,N2,1
OnInvnt,N2,1
OnlyExtnTx,N2,1
OnlyPaidIn,N2,1
OnOrder,N1,0
OnScholarship,N1,0
OP_1,N3,2
OP_13,N3,2
OP_16,N3,2
OP_17,N3,2
OP_2,N3,2
OP_20,N3,2
OP_21,N3,2
OP_22,N3,2
OP_23,N3,2
OP_3,N3,2
OP_4,N3,2
OP_7,N3,2
OP_8,N3,2
OP_9,N3,2
OpCode,N2,1
OpCode347,N2,1
OpCodeCat,N2,1
Open_Time,N1,0
OpenAlloc,N2,1
OpenAmtAP,N2,1
OpenAmtAR,N2,1
OpenAmtLC,N2,1
OpenBal,N2,1
OpenBalFc,N2,1
OpenBalSc,N2,1
OpenBrackt,N2,1
OpenCdt,N2,1
OpenCost,N1,0
OpenCostSC,N2,1
OpenCredit,N1,0
OpenCreQty,N2,1
Opened,N1,0
OpenEDiff,N2,1
OpenForLaC,N2,1
Opening_year,N1,0
OPENLF,N2,1
OPENLR,N2,1
OpenNegInv,N2,1
OpenNetAmt,N2,1
OpenPDiff,N2,1
OpenQty,N2,1
OpenRcpt,N2,1
OpenRtnQty,N2,1
OpenStock,N1,0
OpenSumFC,N2,1
OpenSumSys,N2,1
OpenTaxFC,N2,1
OpenTaxSC,N2,1
OPENTG,N2,1
OpenVatAmt,N2,1
Operating_system,N1,0
OPERATIONALSTATUS,N1,0
Operator1,N1,0
Operator2,N1,0
OperCntr,N2,1
OpnClsRmrk,N2,1
OpnIntrCrr,N2,1
OPNoBased,N2,1
OposAct,N2,1
OpportId,N2,1
Oppose_rate,N1,0
OpprId,N2,1
OprId,N2,1
OprLine,N2,1
OPRTION,N3,2
OptClosed,N2,1
Options,N1,0
OptOpen,N2,1
OrdBalAct,N2,1
OrdDprAcc,N2,1
OrdDprAmt,N2,1
OrdDprDur,N2,1
OrdDprPost,N2,1
Order,N1,0
Order_Date,N1,0
order_delivered_datetime,N1,0
Order_ID,N1,0
order_item_details,N1,0
order_item_status_code,N1,0
Order_Quantity,N1,0
order_status,N1,0
Order_Year,N1,0
OrderBalFC,N2,1
OrderBalSy,N2,1
OrderBatch,N1,0
orderblock,N1,0
OrderDate,N1,0
Ordered,N1,0
OrderedQty,N1,0
OrderLine,N1,0
OrderNum,N1,0
OrderParty,N1,0
Orders,N1,0
OrdinalNum,N2,1
OrdinLNum,N2,1
OrDpAcc,N3,2
OrDpAcc1,N3,2
OrdrIntrvl,N2,1
OrdrMulti,N2,1
OrdrPicDef,N2,1
OrdrStatus,N2,1
OredrNum1,N2,1
